Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	D:\LucyC\20240301_PC12_bulk_SCP_DIA\Lucy_day6diff_PC12_DIA_10ng_2-24-2024_Slot2-09_3878.d	D:\LucyC\20240301_PC12_bulk_SCP_DIA\Lucy_day6diff_PC12_DIA_20ng_2-24-2024_Slot2-11_3881.d	D:\LucyC\20240301_PC12_bulk_SCP_DIA\Lucy_day6diff_PC12_DIA_30ng_2-25-2024_Slot2-11_3884.d	D:\LucyC\20240301_PC12_bulk_SCP_DIA\Lucy_undiff_PC12_DIA_10ng_2-24-2024_Slot2-08_3877.d	D:\LucyC\20240301_PC12_bulk_SCP_DIA\Lucy_undiff_PC12_DIA_20ng_2-24-2024_Slot2-10_3880.d	D:\LucyC\20240301_PC12_bulk_SCP_DIA\Lucy_undiff_PC12_DIA_30ng_2-25-2024_Slot2-10_3883.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-219_3830.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-220_3831.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-221_3832.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-222_3833.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-223_3834.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-224_3835.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-225_3823.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-226_3824.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-227_3825.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-228_3826.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-229_3827.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-230_3828.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-242_3837.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-243_3838.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-244_3839.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-245_3840.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-246_3841.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-247_3842.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-314_3844.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-315_3845.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-316_3846.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-317_3847.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-318_3848.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-319_3849.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_2-29-2024_Slot1-271_3996.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_2-29-2024_Slot1-272_3997.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-273_3999.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-274_4000.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-275_4002.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-276_4003.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-277_4005.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-278_4006.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-279_4008.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-280_4009.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-320_4011.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-321_4012.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-322_4014.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-323_4015.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-324_4017.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-325_4018.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-326_4020.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-2-2024_Slot1-327_4021.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-2-2024_Slot1-328_4023.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-2-2024_Slot1-329_4024.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-2-2024_Slot1-330_4026.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-2-2024_Slot1-331_4027.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-2-2024_Slot1-332_4029.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-2-2024_Slot1-333_4030.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-20-2024_Slot1-196_3784.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-20-2024_Slot1-197_3785.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-20-2024_Slot1-198_3786.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-20-2024_Slot1-199_3787.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-20-2024_Slot1-200_3788.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-20-2024_Slot1-201_3789.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-202_3791.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-202_3798.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-203_3792.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-203_3799.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-204_3793.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-204_3800.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-205_3794.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-205_3801.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-206_3795.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-206_3802.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-207_3796.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-207_3803.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-219_3805.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-220_3806.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-221_3807.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-222_3808.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-223_3809.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-224_3810.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-22-2024_Slot1-225_3815.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-22-2024_Slot1-226_3816.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-22-2024_Slot1-227_3817.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-22-2024_Slot1-228_3818.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-22-2024_Slot1-229_3819.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-22-2024_Slot1-230_3820.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-28-2024_Slot1-243_3970.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-28-2024_Slot1-244_3971.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-28-2024_Slot1-245_3973.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-246_3974.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-247_3976.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-248_3977.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-249_3979.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-250_3980.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-251_3982.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-252_3983.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-253_3985.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-254_3986.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-255_3988.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-256_3989.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-257_3991.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-258_3992.d
P61459	P61459	PHS_RAT	Pcbd1	Pterin-4-alpha-carbinolamine dehydratase	12577.1	7745.73	9793.88	7868.39	6336.95	8102.79	15927.6	21463.5	4802.57	12979.1	9008.3	12217.3	20339.2	6212.89	17509.2	16670.1	9661.15	5533.67	5747.61	17157.7	12195.4	16700.2	16353.9	10889.9	5445.84	15256.8	11703.5	3252.97	12361.9	6845.71	16752.2	15033.6	7985.93	3941.89	11947.4	9955.2	14484.1	5604.37	7146.51	14380.9	16483.4	12954.8	4887.89	14100.4	7175.9	11207.5	27470.5	5771.23	16921.5	4545.21	16647	14098	11986.6	16449.4	8651.72	4099.56	7726.21		6098.57	6399.62	8757.15		8128.59		7793.7		8182.76		8584.26		4168.31		10932.9	10028.5	8968.69	7533.74	9732.24	10259.7		14023.7	9111.63	8980.9	8879.35	8189.23		11675.6		8868.85		10858.4	9322.15	9019.82	6740.38	7620.69	10816.5	9031.49	6903.97	10454.5	7196.98	6434.04
P61480	P61480	WDR12_RAT	Wdr12	Ribosome biogenesis protein WDR12	2232.26	2554.5	2518.85	3266.37	3432.01	3936.01		1549.17	2424.18	2352.59		2236.14	2065.38	3229.82			4019.41		2942.14	2392.95		2628.48	3701.6		2790.5		2983.63	2665.43						4015.97	3178.67					2544.39	3222.97			2460.63	1943.48			5833.67		2814.92	1208.12	2725.57	2718.52		2251.09	4172.48			2175.34	3240.35	2338.11				2626.2		5859.25		3048.83		2366.27			2137.68	2314.52	2904.27	4101.59	4164.25			2284.62	2389.75	2255.57	5514.5			1677.89	3063.32		1797.41	6163.67	2518.29	4750.06	2351.04	3532.31	4548.32	3159.46	1353.53	3571.42	2005.52
P61515	A0A8I6ADZ2;D4A829;P61515;D4A7B1;A0A8I6A398;A0A8I6GLT4;A0A8I5ZL35	RL37A_RAT	Rpl37a	Large ribosomal subunit protein eL43	4606.63	6399.72	3673.85	3330.22	3195.13	3656.71	4158	10233.7	5532.59	10407.8		12080.9	10795.4	2452.02	5133.56	8235.12	7532.57	4287.94	4494.91	7836.76	4826	7211.75	9240.42	9579.6		3618.34	8037.97	2443.59		3087.22					7426.76		6020.92	5513.01		5753.67	6117.22		2246.64	6327.32	4832.64			1795.88	7091.89	6409.93	2482.25	6725.99	8360.24	5553.14	9765	10012.2	7031.23	7960.66	10136.7	9459.4	11629.8		7065.58		5855.64		10690.3		11754.7		9736.36		11774.1	11208.1	12068.1	11455	8972.89	13325.9	5388.81	7311.15	9437.44	8686.78	12126.5	6196.05		5640.17		9548.43		9016.48	8774.79	10407	4905.52	9432.6	7983.17	5695.4	8069.26	11511.6	8314.45	5412.67
P61589	P61589	RHOA_RAT	Rhoa	Transforming protein RhoA	27024	32780.5	14265.6	25097.6	28855.4	29086.8		13113	18226.6	10335		16929.3	17017	9406.61	8429.78	6901.37	8195.86	15635.1	15140.9	11898.2	4160.78	22495	12284.7		3901.15		15350	2916.72	16081.1		8042.2	11704.4	12288.3	8389.85	13578.9	13663.9	21688.7	6154.46	6099.44	11404.4	20369.5	10276.9	7756	17004.4	13734.1	8779		4956.12	17486.3	12039.1	21496.5	14729.5	22984.3	14308.6	6381.32	4556.92	4627.31		5987.05	5278.34	9900.79				8611.2		8881.19		10482.4		8721.71		10484.5	8197.08	8537.31	12143.6	4900.62	9488.81		11186.5	11096.3	10498.2	12418.6	11976.8		9982.03	3860.88	7501.17	10347	9232.02	11114.2	7345.33	7465.85	9308.55	9975.66	12554	9821.28	7529.13	12685.4	10990.5
P61621	P61621	S61A1_RAT	Sec61a1	Protein transport protein Sec61 subunit alpha isoform 1	23336.8	21947.1	17755.3	32608.3	27539.7	24348.1	15448	28688	22667.7	29032.9	8964.7	26534.6	20210.1	39993.7	11917.4	24668.3	12818.7	39650.6	35712.3	35449.7	16701.2	29638.2	32821.7	10063.2	49298.1	14975.4	34700.3	49247.2	24947	24155.1	29645.5	38250.5	50343.6	39709.7	24864.6	20569.8	48180.6	46917.9	4329.63	27804.1	24093.8	24488.1	47445	38486.6	47185	9437.46	24654.2	40481.1	29699.6	53841.3	32258.7	29402.4	26664.5	5659.24	31134.7	37090.7	28013.5	30930.9	32636.2	43712.3	32336.7		32874.7		33508.7		29731.6		39166		36819.2		36954.3	42154.3	47697.2	36421.9	40221.4	35859.4	36752.6	32136.5	44849.5	38044.3	40061.8	38712.7		46004.2	48596.9	38243.1	25387.9	33892.4	46841.8	34004.7	53635.5	32749.9	41054.6	36056.1	35995	35727	34373.3	53942.4
P61751	P61751	ARF4_RAT	Arf4	ADP-ribosylation factor 4	16529.5	1189.59	13151.6	15156.4	2566.61	17115.1		20870.3	39984.5	17662.5		16067.1	18171.5	6822.6		12960.2	8839.89	5253.47	11323.2	16015.1	4199.72	14749.8	18231.3	5056.3	3566.63		12536.8	3523.97	10570.7			5649.14	2409.98	10755.9	10221.3	7012.25	10441.1	16146.6		11308.6	9811.77	6769.14	11927.6	9399.89	12261.7				20337.7	12181.1	17191.3	15259.9	13209.5	10334.8	16255.9	11203.6	16248	5693.44	13940.8	13032.8	16471.3		7258.43		15077.5		10314.5		14251.1		8388.53		12595.1	17718.7	16865	11424.7	10485.8	12845.6		12808.7	16880.5	15134.6	16053	13776		16319.5	1969.52	13906.1	3386.07	15546	11184.7	12119.9	12423.6	13360.6	12413.4	17092.6	13979	6992.35	14959.8	13396.2
P61765	P61765	STXB1_RAT	Stxbp1	Syntaxin-binding protein 1	6894.81	6821.09	6526	6659.81	6599.89	7146.65	5309.12	7252.56	14292.6	4079.47	4038.83	6463.25	9317.87	5071.71	7011.64	8930.37	4356.17	7907.86	6243.04	6235.81	5445.79	7232.28	8909.99		3504.27	4779.59	8596.25	3179.38	7105.37		11141.4	4526.22	3749.62	4722.62	5461.85	5657.81	6235.81	4280.1		6040.06	13580.5	9775.25	5753.86	10197	7338.24	9227.87		5530.95	5744.14	2800.1	6062.8	6550.5	5115.82	9827.47	4677.87	5194.65	5013.69		5306.23	5518.85	5435.84		8325.59		5250.32		6333.45		5499.18		3819.51		4758.14	4772.88	4057.94	3980.11	5872.11	5712.06	5207.58	5863.85	5381.33	5139.91	4074.23	5141.51		5725.85	1713.89	6069.34	12859	5392.87	6942.27	6708.18	5033.14	5579.43	5618.2	6815.61	5114.29	7961.05	4477.17	5233.18
P61805	P61805	DAD1_RAT	Dad1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	3158.45	3838.4	3278.19	1719.74	3416.89	4048.18		7803.99	10090.2	6203.56		11575.9	4842.09	11429		5400.17	9265.11	11092.5	8430.19	10787.9		8169.21	8421.14		16871.4		11051.9	21572.5			5262.18	13151.3	2741.56	9468.8	7809.21		10490.2	14805		6228.26	11936		12543.9	8359.5	13669.2	7540.4		13546.3	13006.6	12745.5	7608.21	7673.45	8212.9	4384.61	7646.27	11090.3	5238.55	7470.72	7188.32	9482.37	8173.71		3707.46		7649.78		8281.12		7697.43		10211.5		8763.56	11578.4	11762.8	10868.7	11191.9	12353.7	10773.5	8654.4	12911.2	12400.9	11871.8	9770.17		13379.1	15748.5	12038.5		12109.2	11497.8	8758.25	16570.4	10006.6	12410.7	8738.06	11061.9	11018.2	11446.2	20605.6
P61808	P61808	SNN_RAT	Snn	Stannin	421.029	581.318	651.521	333.118	384.498	592.82																																																																																														
P61959	Q5XIF4;P61959	SUMO2_RAT	Sumo2	Small ubiquitin-related modifier 2			3622.88			2075.84		17975.1		17499.5		21690.4	12596.1	7772.49															25342.7	8307.64					14041.7	33491.7				16713.5		21600.1				11566.2			15584.8		17404.6										12298.4				17315.7		18363.2								14038.5	14603.4	11424			15388.2			14793							11653.9	12640.9	13827.9	12176.2		12759.8	10547.4		11224	12936.7	12440.5
P61972	P61972;A0A8I6ABF4	NTF2_RAT	Nutf2	Nuclear transport factor 2	16700.7	23043.7	19381.6	24583	28584.7	36352.6	8786.82	13817.4	4764.08	21326.7	11393.7	22928.6	13152.2	10001.8	21979.8	17919.4	20531.1	6809.78	4829.21	15668.6	26579.6	11594	19552.9	12321.2	4243.56	17477.6	12229.7	5062.38	15435.5	2884.27	17573.3	11859.6	12041.6	10530.1	17411.8	19256.2	12368.3	6490.39	10563	14682.9	16888	10641.9	5144.31	16475.3	14996.5	8160.99	10951.4	9245.93	12974.9	5369.98	11720.6	15516.4	17249.6	13200.4	16106.2	3909.24	14675.9	13302.1	18976.4	13498.5	21973.6		19431.4		14331		21134.7		16966.3		15877.3		14513.2	11120.3	14593.5	15719.9	17866	14823.1	8352.62	20375.9	17314.3	14561.6	13142.5	11083.2		14825.6	5568.24	14872.1	19798.7	18871.6	14836	14403.8	12061.8	17485.7	12828.4	14095.7	14710.8	9606.06	14878.6	13530.7
P61980	A0A8I5ZZG4;P61980;M0R9K1	HNRPK_RAT	Hnrnpk	Heterogeneous nuclear ribonucleoprotein K	31435.4	22182.8	11777.9	42494.1	34149.1	16301.5	10773.2	16791.1	31620.3	25529.4	7213.45	24742.9	13907.8	4845.31		18983.5	14061.5	5371.04	8411.03	28604.9	16248.1	19759.7	19524.2	6778.97	4752.19	10799	26195.2	6784.95	24261.3	7491.06	5760.64	4699.56		10517.9	26141.5	21271.8	20560.8	8585.5		22270.1	28919.8	26184.6	16805.7	36075.1	20354		16351.5	6234.29	19593	14797.8	20509	21611.8	35244	6538.06	23126	13260.5	21670.4	13915.4	20757.1	19316.7	22030.7		19461.3		26156.3		21134.4		22302.4		19130		20799.1	21694.3	25678.6	28328.7	21229.3	24956.3	20954	24327.1	23992.5	28967.3	27861.3	27124.9		19957.3	9296.89	25341.1	30904.4	24738.3	22851.3	30323.9	28820.9	26254.9	28192.6	33088.9	29405.3	27736	28811.8	27713.5
P61983	P61983	1433G_RAT	Ywhag	14-3-3 protein gamma	63782.7	82554.6	75986.1	49513.5	54134	54714.4	73178.5	96347.8	54719.3	89612.8	87168.7	106338	111385	46823.6	60274.3	103482	99350.6	66069.5	61666.3	109089	80016.5	78791.2	122248	86075.7	51412.9	78438.5	97262.3	25551.1	89873.8	46830.2	79458.4	52586.6	64374.9	107284	97462.8	91493.9	72413	59086.7	53268.4	91001.6	156422	72172.4	46099.6	110495	93147.9	56098.4	65829.5	41791.8	98738.4	46931.7	111635	100633	88508.9	100382	65752.8	63455.6	66722.9	25991	74817.4	56511.2	60593.7		60587.6		66193.7		65213.5		65472.5		53640.3		73510.6	64037.3	58465.4	64285.2	58611.9	74665.3	14832	76444.2	71885	62886.8	64016.4	100182		60655.2	20122.3	73685.6	32898.2	81671.3	57572.4	71195	56132.3	75771.4	67449.6	76754.6	73680.6	58267.5	68874.5	40458.8
P62025	P62025	PHAR2_RAT	Phactr2	Phosphatase and actin regulator 2	274.266	416.285	350.134	599.358	730.04	379.475																																																																																														
P62074	P62074	TIM10_RAT	Timm10	Mitochondrial import inner membrane translocase subunit Tim10	1247.26	2466.2	3286.98	3820.95	2475.35	2947.33		1777.36		1556.17			1902.68					2277.19							3030.7			1603.14	2475.29															2219.73				2867.74			6547.09	1693.04	5339.94		2588.48				1503.33		7433.2								2523.06				2694.53	2798.33	3689.09						2229.68	2321.5	2551.74					3468.33		1289.33					1774.4		1858.81		1741.89	8463.52
P62076	P62076	TIM13_RAT	Timm13	Mitochondrial import inner membrane translocase subunit Tim13	2157.95	4847.45	8094.11	601.074	2950.54	3214.74		9332.21	3235.21	4581.87		4919.55	8365.8	11008.1		5531.16		11227.5	3460.25	7612.68		3742.75	5954.16		12114.7		7438.3	9734.73				4373.59	4968.16			6585.05	8477.29	8417.62		5343.3	3730.61		3171.2	6066.58	5042.7			9421.09	9025.86	4064.98	7606.55	3584.55	6680.84		5467.13	2897.23	6201.36	7420.72	6716.3	10273.7	8340.95		4886.44		7693.89		8970.91		7230		10232.3		6003.11	8190.94	6934.85	4073.05	9810.42	3342.98		5878.28	5694.28	6719.93	7296.98	9923.61		5786.25		4925.16		4455.62	5750.03	5091.55	5485.47	5523.92	5619.03	4170.63	5994.94		7576.95	14738.5
P62078	P62078	TIM8B_RAT	Timm8b	Mitochondrial import inner membrane translocase subunit Tim8 B	2268.05	1583.45	691.184	2368.61	1711.23	1239.58	4033.61	3622.37				4359.86	2018.6	6218.56				5721	2874.2	2750.23		2397.98	2240.66		4296.36		2289.53	2979.63		3419.18		4489.2				4666.93	3236.45	4649.27		3404.31		3684.53	4571.99	2194.82	1590.77			4197.15		1777.25	3157.66	1491.12	1781.32		2776.02		1771.28	4988.1	4507.86	4467.42	3443.94				3110.69				2353.91		2715.01		2008.93	2803.6	4123.77	4081.66	5077.01	3931.53			2819.14	3340.5	3754.66	3967.31		2502.05		2666.71		1815.37		2535.75	3948.54	3759.71	2847.87	1446.79	2583.74		3043.67	5319.78
P62083	A0A8I6GEL5;P62083	RS7_RAT	Rps7	Small ribosomal subunit protein eS7	18872.5	24263.1	19028.3	21568.1	20105.5	29021.9	11043.6	28551.1	32327.7	27689.9	7228.13	19504.4	26443.5	7775.51		24577.5	14755	3292.99	4818.6	19870.2	17704	20166.9	22283.6	22042.2	3534.47	8282.69	22110.3	4556.55	20570.6		13081.3	7621.75	2820.41	7107.86	21235.1	21696.9	19840.2	7652.94		19709.7	22484.4	16625.5	3145.47	20014.3	16030.7				21277.4	5307.22	19333.5	23027	22259.6	10651.6	32070.5	8661.69	27150.2	20987.2	20912.6	24793.5	28882.7		19337.6		29265.9		22682.1		28611.5		20172.2		17171.4	27109.5	26452.9	30713.6	26592.5	30225.4	9765.5	18040.4	25722.1	28696.6	29872	27258.9		21997.2		28870.1	16339.6	19535.5	20683.9	26318	19515.9	27388.3	30577.1	23978.9	22587.1	23262.7	25867.2	27721.7
